method,split,seed,episode,label,unsafe,score,threshold,flag,true_positive,false_positive,false_negative,true_negative,severity
full_physics_violation_audit_v5,rare_valid_bounce,0,2,0,0,194.805099,258.985274,0,0,0,0,1,1.0000
full_physics_violation_audit_v5,rare_valid_bounce,0,3,0,0,228.758255,258.985274,0,0,0,0,1,1.0000
full_physics_violation_audit_v5,rare_valid_bounce,0,4,0,0,149.799881,258.985274,0,0,0,0,1,1.0000
full_physics_violation_audit_v5,rare_valid_bounce,0,5,0,0,144.502457,258.985274,0,0,0,0,1,1.0000
full_physics_violation_audit_v5,rare_valid_bounce,0,6,0,0,205.780380,258.985274,0,0,0,0,1,1.0000
full_physics_violation_audit_v5,rare_valid_bounce,0,7,0,0,112.922485,258.985274,0,0,0,0,1,1.0000
full_physics_violation_audit_v5,rare_valid_bounce,0,8,0,0,244.474319,258.985274,0,0,0,0,1,1.0000
full_physics_violation_audit_v5,rare_valid_bounce,0,9,0,0,142.393066,258.985274,0,0,0,0,1,1.0000
full_physics_violation_audit_v5,rare_valid_bounce,1,0,0,0,185.879272,258.985274,0,0,0,0,1,1.0000
full_physics_violation_audit_v5,rare_valid_bounce,1,1,0,0,106.840523,258.985274,0,0,0,0,1,1.0000
full_physics_violation_audit_v5,rare_valid_bounce,1,2,0,0,170.313324,258.985274,0,0,0,0,1,1.0000
full_physics_violation_audit_v5,rare_valid_bounce,1,3,0,0,186.166824,258.985274,0,0,0,0,1,1.0000
full_physics_violation_audit_v5,rare_valid_bounce,1,4,0,0,202.680511,258.985274,0,0,0,0,1,1.0000
full_physics_violation_audit_v5,rare_valid_bounce,1,5,0,0,166.342026,258.985274,0,0,0,0,1,1.0000
full_physics_violation_audit_v5,rare_valid_bounce,1,6,0,0,183.433304,258.985274,0,0,0,0,1,1.0000
full_physics_violation_audit_v5,rare_valid_bounce,1,7,0,0,193.101685,258.985274,0,0,0,0,1,1.0000
full_physics_violation_audit_v5,rare_valid_bounce,1,8,0,0,136.399033,258.985274,0,0,0,0,1,1.0000
full_physics_violation_audit_v5,rare_valid_bounce,1,9,0,0,132.019928,258.985274,0,0,0,0,1,1.0000
full_physics_violation_audit_v5,rare_valid_bounce,2,0,0,0,109.074593,258.985274,0,0,0,0,1,1.0000
full_physics_violation_audit_v5,rare_valid_bounce,2,1,0,0,83.130600,258.985274,0,0,0,0,1,1.0000
full_physics_violation_audit_v5,rare_valid_bounce,2,2,0,0,88.061035,258.985274,0,0,0,0,1,1.0000
full_physics_violation_audit_v5,rare_valid_bounce,2,3,0,0,175.259735,258.985274,0,0,0,0,1,1.0000
full_physics_violation_audit_v5,rare_valid_bounce,2,4,0,0,137.200302,258.985274,0,0,0,0,1,1.0000
full_physics_violation_audit_v5,rare_valid_bounce,2,5,0,0,258.170197,258.985274,0,0,0,0,1,1.0000
full_physics_violation_audit_v5,rare_valid_bounce,2,6,0,0,92.800865,258.985274,0,0,0,0,1,1.0000
full_physics_violation_audit_v5,rare_valid_bounce,2,7,0,0,127.011299,258.985274,0,0,0,0,1,1.0000
full_physics_violation_audit_v5,rare_valid_bounce,2,8,0,0,234.421738,258.985274,0,0,0,0,1,1.0000
full_physics_violation_audit_v5,rare_valid_bounce,2,9,0,0,253.768036,258.985274,0,0,0,0,1,1.0000
full_physics_violation_audit_v5,rare_valid_bounce,3,0,0,0,116.077744,258.985274,0,0,0,0,1,1.0000
full_physics_violation_audit_v5,rare_valid_bounce,3,1,0,0,144.773300,258.985274,0,0,0,0,1,1.0000
full_physics_violation_audit_v5,rare_valid_bounce,3,2,0,0,85.581451,258.985274,0,0,0,0,1,1.0000
full_physics_violation_audit_v5,rare_valid_bounce,3,3,0,0,158.954971,258.985274,0,0,0,0,1,1.0000
full_physics_violation_audit_v5,rare_valid_bounce,3,4,0,0,190.821320,258.985274,0,0,0,0,1,1.0000
full_physics_violation_audit_v5,rare_valid_bounce,3,5,0,0,134.753006,258.985274,0,0,0,0,1,1.0000
full_physics_violation_audit_v5,rare_valid_bounce,3,6,0,0,241.782257,258.985274,0,0,0,0,1,1.0000
full_physics_violation_audit_v5,rare_valid_bounce,3,7,0,0,200.289459,258.985274,0,0,0,0,1,1.0000
full_physics_violation_audit_v5,rare_valid_bounce,3,8,0,0,231.835571,258.985274,0,0,0,0,1,1.0000
full_physics_violation_audit_v5,rare_valid_bounce,3,9,0,0,239.228867,258.985274,0,0,0,0,1,1.0000
full_physics_violation_audit_v5,rare_valid_bounce,4,0,0,0,301.861053,258.985274,1,0,1,0,0,1.0000
full_physics_violation_audit_v5,rare_valid_bounce,4,1,0,0,199.977814,258.985274,0,0,0,0,1,1.0000
full_physics_violation_audit_v5,rare_valid_bounce,4,2,0,0,257.088074,258.985274,0,0,0,0,1,1.0000
full_physics_violation_audit_v5,rare_valid_bounce,4,3,0,0,274.471741,258.985274,1,0,1,0,0,1.0000
full_physics_violation_audit_v5,rare_valid_bounce,4,4,0,0,152.036682,258.985274,0,0,0,0,1,1.0000
full_physics_violation_audit_v5,rare_valid_bounce,4,5,0,0,100.322311,258.985274,0,0,0,0,1,1.0000
full_physics_violation_audit_v5,rare_valid_bounce,4,6,0,0,194.544708,258.985274,0,0,0,0,1,1.0000
full_physics_violation_audit_v5,rare_valid_bounce,4,7,0,0,122.619545,258.985274,0,0,0,0,1,1.0000
full_physics_violation_audit_v5,rare_valid_bounce,4,8,0,0,247.251312,258.985274,0,0,0,0,1,1.0000
full_physics_violation_audit_v5,rare_valid_bounce,4,9,0,0,179.851242,258.985274,0,0,0,0,1,1.0000
full_physics_violation_audit_v5,rare_valid_bounce,5,0,0,0,109.723389,258.985274,0,0,0,0,1,1.0000
full_physics_violation_audit_v5,rare_valid_bounce,5,1,0,0,116.180069,258.985274,0,0,0,0,1,1.0000
full_physics_violation_audit_v5,rare_valid_bounce,5,2,0,0,141.328949,258.985274,0,0,0,0,1,1.0000
full_physics_violation_audit_v5,rare_valid_bounce,5,3,0,0,116.565697,258.985274,0,0,0,0,1,1.0000
full_physics_violation_audit_v5,rare_valid_bounce,5,4,0,0,294.371460,258.985274,1,0,1,0,0,1.0000
full_physics_violation_audit_v5,rare_valid_bounce,5,5,0,0,70.634560,258.985274,0,0,0,0,1,1.0000
full_physics_violation_audit_v5,rare_valid_bounce,5,6,0,0,78.404007,258.985274,0,0,0,0,1,1.0000
full_physics_violation_audit_v5,rare_valid_bounce,5,7,0,0,128.324860,258.985274,0,0,0,0,1,1.0000
full_physics_violation_audit_v5,rare_valid_bounce,5,8,0,0,191.941498,258.985274,0,0,0,0,1,1.0000
full_physics_violation_audit_v5,rare_valid_bounce,5,9,0,0,96.424484,258.985274,0,0,0,0,1,1.0000
full_physics_violation_audit_v5,rare_valid_bounce,6,0,0,0,220.084106,258.985274,0,0,0,0,1,1.0000
full_physics_violation_audit_v5,rare_valid_bounce,6,1,0,0,140.568710,258.985274,0,0,0,0,1,1.0000
full_physics_violation_audit_v5,rare_valid_bounce,6,2,0,0,277.065247,258.985274,1,0,1,0,0,1.0000
full_physics_violation_audit_v5,rare_valid_bounce,6,3,0,0,129.378815,258.985274,0,0,0,0,1,1.0000
full_physics_violation_audit_v5,rare_valid_bounce,6,4,0,0,143.116150,258.985274,0,0,0,0,1,1.0000
full_physics_violation_audit_v5,rare_valid_bounce,6,5,0,0,203.321609,258.985274,0,0,0,0,1,1.0000
full_physics_violation_audit_v5,rare_valid_bounce,6,6,0,0,125.880371,258.985274,0,0,0,0,1,1.0000
full_physics_violation_audit_v5,rare_valid_bounce,6,7,0,0,195.117325,258.985274,0,0,0,0,1,1.0000
full_physics_violation_audit_v5,rare_valid_bounce,6,8,0,0,131.810760,258.985274,0,0,0,0,1,1.0000
full_physics_violation_audit_v5,rare_valid_bounce,6,9,0,0,131.722366,258.985274,0,0,0,0,1,1.0000
full_physics_violation_audit_v5,rare_valid_bounce,7,0,0,0,154.027908,258.985274,0,0,0,0,1,1.0000
full_physics_violation_audit_v5,rare_valid_bounce,7,1,0,0,187.666046,258.985274,0,0,0,0,1,1.0000
full_physics_violation_audit_v5,rare_valid_bounce,7,2,0,0,191.307297,258.985274,0,0,0,0,1,1.0000
full_physics_violation_audit_v5,rare_valid_bounce,7,3,0,0,138.737823,258.985274,0,0,0,0,1,1.0000
full_physics_violation_audit_v5,rare_valid_bounce,7,4,0,0,120.933830,258.985274,0,0,0,0,1,1.0000
full_physics_violation_audit_v5,rare_valid_bounce,7,5,0,0,178.457825,258.985274,0,0,0,0,1,1.0000
full_physics_violation_audit_v5,rare_valid_bounce,7,6,0,0,107.440552,258.985274,0,0,0,0,1,1.0000
full_physics_violation_audit_v5,rare_valid_bounce,7,7,0,0,162.538422,258.985274,0,0,0,0,1,1.0000
full_physics_violation_audit_v5,rare_valid_bounce,7,8,0,0,239.786591,258.985274,0,0,0,0,1,1.0000
full_physics_violation_audit_v5,rare_valid_bounce,7,9,0,0,157.617035,258.985274,0,0,0,0,1,1.0000
no_contact_check,combined_violation_shift,0,0,1,1,1277.035829,258.983370,1,1,0,0,0,1.0000
no_contact_check,combined_violation_shift,0,1,1,1,714.139600,258.983370,1,1,0,0,0,1.0000
no_contact_check,combined_violation_shift,0,2,1,1,617.170312,258.983370,1,1,0,0,0,1.0000
no_contact_check,combined_violation_shift,0,3,1,1,545.540338,258.983370,1,1,0,0,0,1.0000
no_contact_check,combined_violation_shift,0,4,1,1,421.775136,258.983370,1,1,0,0,0,1.0000
no_contact_check,combined_violation_shift,0,5,1,1,480.074485,258.983370,1,1,0,0,0,1.0000
no_contact_check,combined_violation_shift,0,6,1,1,499.697100,258.983370,1,1,0,0,0,1.0000
no_contact_check,combined_violation_shift,0,7,1,1,925.182071,258.983370,1,1,0,0,0,1.0000
no_contact_check,combined_violation_shift,0,8,1,1,1095.621401,258.983370,1,1,0,0,0,1.0000
no_contact_check,combined_violation_shift,0,9,1,1,1100.853378,258.983370,1,1,0,0,0,1.0000
no_contact_check,combined_violation_shift,1,0,1,1,675.459764,258.983370,1,1,0,0,0,1.0000
no_contact_check,combined_violation_shift,1,1,1,1,739.692657,258.983370,1,1,0,0,0,1.0000
no_contact_check,combined_violation_shift,1,2,1,1,439.840277,258.983370,1,1,0,0,0,1.0000
no_contact_check,combined_violation_shift,1,3,1,1,495.986867,258.983370,1,1,0,0,0,1.0000
no_contact_check,combined_violation_shift,1,4,1,1,657.669234,258.983370,1,1,0,0,0,1.0000
no_contact_check,combined_violation_shift,1,5,1,1,549.556940,258.983370,1,1,0,0,0,1.0000
no_contact_check,combined_violation_shift,1,6,1,1,599.231056,258.983370,1,1,0,0,0,1.0000
no_contact_check,combined_violation_shift,1,7,1,1,872.027016,258.983370,1,1,0,0,0,1.0000
no_contact_check,combined_violation_shift,1,8,1,1,445.650067,258.983370,1,1,0,0,0,1.0000
no_contact_check,combined_violation_shift,1,9,1,1,491.593233,258.983370,1,1,0,0,0,1.0000
no_contact_check,combined_violation_shift,2,0,1,1,679.774060,258.983370,1,1,0,0,0,1.0000
no_contact_check,combined_violation_shift,2,1,1,1,559.528929,258.983370,1,1,0,0,0,1.0000
no_contact_check,combined_violation_shift,2,2,1,1,453.505967,258.983370,1,1,0,0,0,1.0000
no_contact_check,combined_violation_shift,2,3,1,1,539.217552,258.983370,1,1,0,0,0,1.0000
no_contact_check,combined_violation_shift,2,4,1,1,537.950652,258.983370,1,1,0,0,0,1.0000
no_contact_check,combined_violation_shift,2,5,1,1,507.685369,258.983370,1,1,0,0,0,1.0000
no_contact_check,combined_violation_shift,2,6,1,1,751.017672,258.983370,1,1,0,0,0,1.0000
no_contact_check,combined_violation_shift,2,7,1,1,411.855614,258.983370,1,1,0,0,0,1.0000
no_contact_check,combined_violation_shift,2,8,1,1,1179.780178,258.983370,1,1,0,0,0,1.0000
no_contact_check,combined_violation_shift,2,9,1,1,621.946720,258.983370,1,1,0,0,0,1.0000
no_contact_check,combined_violation_shift,3,0,1,1,476.973060,258.983370,1,1,0,0,0,1.0000
no_contact_check,combined_violation_shift,3,1,1,1,438.010880,258.983370,1,1,0,0,0,1.0000
no_contact_check,combined_violation_shift,3,2,1,1,659.176868,258.983370,1,1,0,0,0,1.0000
no_contact_check,combined_violation_shift,3,3,1,1,785.818280,258.983370,1,1,0,0,0,1.0000
no_contact_check,combined_violation_shift,3,4,1,1,608.653177,258.983370,1,1,0,0,0,1.0000
no_contact_check,combined_violation_shift,3,5,1,1,588.839299,258.983370,1,1,0,0,0,1.0000
no_contact_check,combined_violation_shift,3,6,1,1,447.886146,258.983370,1,1,0,0,0,1.0000
no_contact_check,combined_violation_shift,3,7,1,1,778.201217,258.983370,1,1,0,0,0,1.0000
no_contact_check,combined_violation_shift,3,8,1,1,508.964097,258.983370,1,1,0,0,0,1.0000
no_contact_check,combined_violation_shift,3,9,1,1,1028.219894,258.983370,1,1,0,0,0,1.0000
no_contact_check,combined_violation_shift,4,0,1,1,1232.189582,258.983370,1,1,0,0,0,1.0000
no_contact_check,combined_violation_shift,4,1,1,1,973.457235,258.983370,1,1,0,0,0,1.0000
no_contact_check,combined_violation_shift,4,2,1,1,640.929027,258.983370,1,1,0,0,0,1.0000
no_contact_check,combined_violation_shift,4,3,1,1,552.291473,258.983370,1,1,0,0,0,1.0000
no_contact_check,combined_violation_shift,4,4,1,1,467.729341,258.983370,1,1,0,0,0,1.0000
no_contact_check,combined_violation_shift,4,5,1,1,392.335038,258.983370,1,1,0,0,0,1.0000
no_contact_check,combined_violation_shift,4,6,1,1,417.632876,258.983370,1,1,0,0,0,1.0000
no_contact_check,combined_violation_shift,4,7,1,1,1182.881663,258.983370,1,1,0,0,0,1.0000
no_contact_check,combined_violation_shift,4,8,1,1,869.810494,258.983370,1,1,0,0,0,1.0000
no_contact_check,combined_violation_shift,4,9,1,1,489.603181,258.983370,1,1,0,0,0,1.0000
no_contact_check,combined_violation_shift,5,0,1,1,413.048614,258.983370,1,1,0,0,0,1.0000
no_contact_check,combined_violation_shift,5,1,1,1,721.957121,258.983370,1,1,0,0,0,1.0000
no_contact_check,combined_violation_shift,5,2,1,1,742.618153,258.983370,1,1,0,0,0,1.0000
no_contact_check,combined_violation_shift,5,3,1,1,505.114331,258.983370,1,1,0,0,0,1.0000
no_contact_check,combined_violation_shift,5,4,1,1,1318.302942,258.983370,1,1,0,0,0,1.0000
no_contact_check,combined_violation_shift,5,5,1,1,619.450778,258.983370,1,1,0,0,0,1.0000
no_contact_check,combined_violation_shift,5,6,1,1,1103.760800,258.983370,1,1,0,0,0,1.0000
no_contact_check,combined_violation_shift,5,7,1,1,588.554446,258.983370,1,1,0,0,0,1.0000
no_contact_check,combined_violation_shift,5,8,1,1,867.019505,258.983370,1,1,0,0,0,1.0000
no_contact_check,combined_violation_shift,5,9,1,1,705.028669,258.983370,1,1,0,0,0,1.0000
no_contact_check,combined_violation_shift,6,0,1,1,505.141592,258.983370,1,1,0,0,0,1.0000
no_contact_check,combined_violation_shift,6,1,1,1,475.335650,258.983370,1,1,0,0,0,1.0000
no_contact_check,combined_violation_shift,6,2,1,1,384.100791,258.983370,1,1,0,0,0,1.0000
no_contact_check,combined_violation_shift,6,3,1,1,562.332842,258.983370,1,1,0,0,0,1.0000
no_contact_check,combined_violation_shift,6,4,1,1,605.795706,258.983370,1,1,0,0,0,1.0000
no_contact_check,combined_violation_shift,6,5,1,1,809.208020,258.983370,1,1,0,0,0,1.0000
no_contact_check,combined_violation_shift,6,6,1,1,808.401684,258.983370,1,1,0,0,0,1.0000
no_contact_check,combined_violation_shift,6,7,1,1,800.572366,258.983370,1,1,0,0,0,1.0000
no_contact_check,combined_violation_shift,6,8,1,1,598.064393,258.983370,1,1,0,0,0,1.0000
no_contact_check,combined_violation_shift,6,9,1,1,481.023237,258.983370,1,1,0,0,0,1.0000
no_contact_check,combined_violation_shift,7,0,1,1,789.326866,258.983370,1,1,0,0,0,1.0000
no_contact_check,combined_violation_shift,7,1,1,1,596.330611,258.983370,1,1,0,0,0,1.0000
no_contact_check,combined_violation_shift,7,2,1,1,845.224061,258.983370,1,1,0,0,0,1.0000
no_contact_check,combined_violation_shift,7,3,1,1,631.094244,258.983370,1,1,0,0,0,1.0000
no_contact_check,combined_violation_shift,7,4,1,1,933.242787,258.983370,1,1,0,0,0,1.0000
no_contact_check,combined_violation_shift,7,5,1,1,802.287226,258.983370,1,1,0,0,0,1.0000
no_contact_check,combined_violation_shift,7,6,1,1,445.922084,258.983370,1,1,0,0,0,1.0000
no_contact_check,combined_violation_shift,7,7,1,1,482.991344,258.983370,1,1,0,0,0,1.0000
no_contact_check,combined_violation_shift,7,8,1,1,1103.048828,258.983370,1,1,0,0,0,1.0000
no_contact_check,combined_violation_shift,7,9,1,1,496.486010,258.983370,1,1,0,0,0,1.0000
no_contact_check,adversarial_compensated_violation,0,0,1,1,225.151503,258.983370,0,0,0,1,0,1.0000
no_contact_check,adversarial_compensated_violation,0,1,1,1,103.838209,258.983370,0,0,0,1,0,1.0000
no_contact_check,adversarial_compensated_violation,0,2,1,1,399.346028,258.983370,1,1,0,0,0,1.0000
no_contact_check,adversarial_compensated_violation,0,3,1,1,570.607912,258.983370,1,1,0,0,0,1.0000
no_contact_check,adversarial_compensated_violation,0,4,1,1,286.495327,258.983370,1,1,0,0,0,1.0000
no_contact_check,adversarial_compensated_violation,0,5,1,1,191.656148,258.983370,0,0,0,1,0,1.0000
no_contact_check,adversarial_compensated_violation,0,6,1,1,393.833709,258.983370,1,1,0,0,0,1.0000
no_contact_check,adversarial_compensated_violation,0,7,1,1,202.245767,258.983370,0,0,0,1,0,1.0000
no_contact_check,adversarial_compensated_violation,0,8,1,1,518.964745,258.983370,1,1,0,0,0,1.0000
no_contact_check,adversarial_compensated_violation,0,9,1,1,231.876315,258.983370,0,0,0,1,0,1.0000
no_contact_check,adversarial_compensated_violation,1,0,1,1,157.012596,258.983370,0,0,0,1,0,1.0000
no_contact_check,adversarial_compensated_violation,1,1,1,1,230.734555,258.983370,0,0,0,1,0,1.0000
no_contact_check,adversarial_compensated_violation,1,2,1,1,312.186409,258.983370,1,1,0,0,0,1.0000
no_contact_check,adversarial_compensated_violation,1,3,1,1,427.730294,258.983370,1,1,0,0,0,1.0000
no_contact_check,adversarial_compensated_violation,1,4,1,1,618.303608,258.983370,1,1,0,0,0,1.0000
no_contact_check,adversarial_compensated_violation,1,5,1,1,335.265668,258.983370,1,1,0,0,0,1.0000
no_contact_check,adversarial_compensated_violation,1,6,1,1,446.639050,258.983370,1,1,0,0,0,1.0000
no_contact_check,adversarial_compensated_violation,1,7,1,1,483.777569,258.983370,1,1,0,0,0,1.0000
no_contact_check,adversarial_compensated_violation,1,8,1,1,278.199493,258.983370,1,1,0,0,0,1.0000
no_contact_check,adversarial_compensated_violation,1,9,1,1,287.947696,258.983370,1,1,0,0,0,1.0000
no_contact_check,adversarial_compensated_violation,2,0,1,1,180.368929,258.983370,0,0,0,1,0,1.0000
no_contact_check,adversarial_compensated_violation,2,1,1,1,189.341781,258.983370,0,0,0,1,0,1.0000
no_contact_check,adversarial_compensated_violation,2,2,1,1,248.758216,258.983370,0,0,0,1,0,1.0000
no_contact_check,adversarial_compensated_violation,2,3,1,1,331.804806,258.983370,1,1,0,0,0,1.0000
no_contact_check,adversarial_compensated_violation,2,4,1,1,327.710189,258.983370,1,1,0,0,0,1.0000
no_contact_check,adversarial_compensated_violation,2,5,1,1,594.411124,258.983370,1,1,0,0,0,1.0000
no_contact_check,adversarial_compensated_violation,2,6,1,1,79.663723,258.983370,0,0,0,1,0,1.0000
no_contact_check,adversarial_compensated_violation,2,7,1,1,265.162043,258.983370,1,1,0,0,0,1.0000
no_contact_check,adversarial_compensated_violation,2,8,1,1,589.604270,258.983370,1,1,0,0,0,1.0000
no_contact_check,adversarial_compensated_violation,2,9,1,1,547.360358,258.983370,1,1,0,0,0,1.0000
no_contact_check,adversarial_compensated_violation,3,0,1,1,84.748548,258.983370,0,0,0,1,0,1.0000
no_contact_check,adversarial_compensated_violation,3,1,1,1,244.088868,258.983370,0,0,0,1,0,1.0000
no_contact_check,adversarial_compensated_violation,3,2,1,1,74.191978,258.983370,0,0,0,1,0,1.0000
no_contact_check,adversarial_compensated_violation,3,3,1,1,385.813722,258.983370,1,1,0,0,0,1.0000
no_contact_check,adversarial_compensated_violation,3,4,1,1,133.833442,258.983370,0,0,0,1,0,1.0000
no_contact_check,adversarial_compensated_violation,3,5,1,1,199.066327,258.983370,0,0,0,1,0,1.0000
no_contact_check,adversarial_compensated_violation,3,6,1,1,438.477714,258.983370,1,1,0,0,0,1.0000
no_contact_check,adversarial_compensated_violation,3,7,1,1,351.545790,258.983370,1,1,0,0,0,1.0000
no_contact_check,adversarial_compensated_violation,3,8,1,1,481.529304,258.983370,1,1,0,0,0,1.0000
no_contact_check,adversarial_compensated_violation,3,9,1,1,559.273536,258.983370,1,1,0,0,0,1.0000
no_contact_check,adversarial_compensated_violation,4,0,1,1,677.909358,258.983370,1,1,0,0,0,1.0000
no_contact_check,adversarial_compensated_violation,4,1,1,1,477.061917,258.983370,1,1,0,0,0,1.0000
no_contact_check,adversarial_compensated_violation,4,2,1,1,672.187838,258.983370,1,1,0,0,0,1.0000
no_contact_check,adversarial_compensated_violation,4,3,1,1,580.839061,258.983370,1,1,0,0,0,1.0000
no_contact_check,adversarial_compensated_violation,4,4,1,1,347.666745,258.983370,1,1,0,0,0,1.0000
no_contact_check,adversarial_compensated_violation,4,5,1,1,186.306132,258.983370,0,0,0,1,0,1.0000
no_contact_check,adversarial_compensated_violation,4,6,1,1,125.719735,258.983370,0,0,0,1,0,1.0000
no_contact_check,adversarial_compensated_violation,4,7,1,1,386.397645,258.983370,1,1,0,0,0,1.0000
